year,rank,id,uri,track_href,analysis_url,wk_title,wk_artist,sp_title,sp_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
1965,3,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,['The Rolling Stones'],0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,222813.0,4.0
1965,4,36ckFm0oicmvX8bWEErIHd,spotify:track:36ckFm0oicmvX8bWEErIHd,https://api.spotify.com/v1/tracks/36ckFm0oicmvX8bWEErIHd,https://api.spotify.com/v1/audio-analysis/36ckFm0oicmvX8bWEErIHd,You Were on My Mind,We Five,You Were On My Mind,['We Five'],0.507,0.56,1.0,-8.118,0.0,0.0473,0.554,0.0,0.0517,0.645,143.259,audio_features,155960.0,4.0
1965,5,5GMw6X6BbCDGO9gApQYRSa,spotify:track:5GMw6X6BbCDGO9gApQYRSa,https://api.spotify.com/v1/tracks/5GMw6X6BbCDGO9gApQYRSa,https://api.spotify.com/v1/audio-analysis/5GMw6X6BbCDGO9gApQYRSa,You've Lost That Lovin' Feelin',The Righteous Brothers,You've Lost That Lovin' Feelin',['The Righteous Brothers'],0.366,0.317,1.0,-13.976,1.0,0.027,0.541,0.0,0.0865,0.398,94.108,audio_features,225427.0,4.0
1965,6,6S55C80YzjhSrCRRd1p80b,spotify:track:6S55C80YzjhSrCRRd1p80b,https://api.spotify.com/v1/tracks/6S55C80YzjhSrCRRd1p80b,https://api.spotify.com/v1/audio-analysis/6S55C80YzjhSrCRRd1p80b,Downtown,Petula Clark,Downtown,['Petula Clark'],0.48,0.689,11.0,-7.921,1.0,0.0646,0.78,0.0,0.149,0.596,117.413,audio_features,187760.0,4.0
1965,7,6EdSN1iGtLPhcz43QDRkdK,spotify:track:6EdSN1iGtLPhcz43QDRkdK,https://api.spotify.com/v1/tracks/6EdSN1iGtLPhcz43QDRkdK,https://api.spotify.com/v1/audio-analysis/6EdSN1iGtLPhcz43QDRkdK,Help!,The Beatles,Help!,['The Beatles'],0.552,0.734,6.0,-7.126,0.0,0.0291,0.221,0.0,0.116,0.846,94.887,audio_features,138286.0,4.0
1965,8,2tUP1fuo8EdOVz3Bw9r7yu,spotify:track:2tUP1fuo8EdOVz3Bw9r7yu,https://api.spotify.com/v1/tracks/2tUP1fuo8EdOVz3Bw9r7yu,https://api.spotify.com/v1/audio-analysis/2tUP1fuo8EdOVz3Bw9r7yu,Can't You Hear My Heartbeat,Herman's Hermits,Can't You Hear My Heartbeat,"[""Herman's Hermits""]",0.581,0.63,9.0,-7.836,1.0,0.0334,0.0925,0.0,0.0648,0.91,136.994,audio_features,134840.0,3.0
1965,9,1Vzr9AOdHw65UHoK1Vuxls,spotify:track:1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/tracks/1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/audio-analysis/1Vzr9AOdHw65UHoK1Vuxls,Crying in the Chapel,Elvis Presley,Crying In the Chapel,['Elvis Presley'],0.271,0.246,11.0,-13.812,1.0,0.0548,0.939,3.19e-05,0.297,0.276,71.663,audio_features,143267.0,4.0
1965,10,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,My Girl,['The Temptations'],0.574,0.418,0.0,-10.739,1.0,0.0345,0.636,0.0,0.0961,0.692,104.57,audio_features,165000.0,4.0
1965,11,4qvdAp6MMl59RjaTOti9QD,spotify:track:4qvdAp6MMl59RjaTOti9QD,https://api.spotify.com/v1/tracks/4qvdAp6MMl59RjaTOti9QD,https://api.spotify.com/v1/audio-analysis/4qvdAp6MMl59RjaTOti9QD,"Help Me, Rhonda",The Beach Boys,"Help Me, Rhonda",['The Beach Boys'],0.519,0.707,1.0,-7.483,1.0,0.0332,0.106,1.21e-06,0.167,0.83,139.684,audio_features,167507.0,4.0
1965,12,3XG7bMVcMWLIn2k9jLAaAt,spotify:track:3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/tracks/3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/audio-analysis/3XG7bMVcMWLIn2k9jLAaAt,King of the Road,Roger Miller,King Of The Road,['Roger Miller'],0.67,0.272,11.0,-13.699,1.0,0.0704,0.717,0.0,0.178,0.613,117.996,audio_features,147307.0,4.0
1965,13,4NGqMJgTqXckEt28sO6TmR,spotify:track:4NGqMJgTqXckEt28sO6TmR,https://api.spotify.com/v1/tracks/4NGqMJgTqXckEt28sO6TmR,https://api.spotify.com/v1/audio-analysis/4NGqMJgTqXckEt28sO6TmR,The Birds and the Bees,Jewel Akens,The Birds and the Bees,['Jewel Akens'],0.778,0.437,3.0,-10.295,0.0,0.0349,0.15,0.00416,0.225,0.931,106.232,audio_features,127508.0,4.0
1965,14,5XPwkZ7vNxeidpNLAkwtFp,spotify:track:5XPwkZ7vNxeidpNLAkwtFp,https://api.spotify.com/v1/tracks/5XPwkZ7vNxeidpNLAkwtFp,https://api.spotify.com/v1/audio-analysis/5XPwkZ7vNxeidpNLAkwtFp,"Hold Me, Thrill Me, Kiss Me",Mel Carter,"Hold Me, Thrill Me, Kiss Me",['Mel Carter'],0.463,0.555,1.0,-6.43,0.0,0.0381,0.745,0.0,0.163,0.515,73.613,audio_features,149533.0,4.0
1965,15,2Zk0eoq7d6Vw0fRVRXPWnc,spotify:track:2Zk0eoq7d6Vw0fRVRXPWnc,https://api.spotify.com/v1/tracks/2Zk0eoq7d6Vw0fRVRXPWnc,https://api.spotify.com/v1/audio-analysis/2Zk0eoq7d6Vw0fRVRXPWnc,Shotgun,Junior Walker & the All Stars,Shotgun,['Jr. Walker & The All Stars'],0.751,0.683,1.0,-5.771,1.0,0.0338,0.155,7.83e-06,0.0611,0.631,120.983,audio_features,176627.0,4.0
1965,16,4SGBuq37Ol4HJr7pQqFMKa,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,I Got You Babe,Sonny & Cher,I Got You Babe,['Sonny & Cher'],0.629,0.795,6.0,-6.02,1.0,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,190080.0,3.0
1965,17,44zDLad2CZrhWg2lg9nfuy,spotify:track:44zDLad2CZrhWg2lg9nfuy,https://api.spotify.com/v1/tracks/44zDLad2CZrhWg2lg9nfuy,https://api.spotify.com/v1/audio-analysis/44zDLad2CZrhWg2lg9nfuy,This Diamond Ring,Gary Lewis & the Playboys,This Diamond Ring,['Gary Lewis & The Playboys'],0.645,0.649,10.0,-8.345,0.0,0.031,0.253,0.0,0.107,0.567,133.652,audio_features,132400.0,4.0
1965,18,3l2pObHGPzGmgRWDlAbUJN,spotify:track:3l2pObHGPzGmgRWDlAbUJN,https://api.spotify.com/v1/tracks/3l2pObHGPzGmgRWDlAbUJN,https://api.spotify.com/v1/audio-analysis/3l2pObHGPzGmgRWDlAbUJN,The 'In' Crowd,Ramsey Lewis Trio,"The ""In"" Crowd - Live At The Bohemian Caverns, Washington, D.C./1965",['Ramsey Lewis Trio'],0.652,0.515,7.0,-19.55,1.0,0.118,0.49,0.14,0.962,0.645,143.004,audio_features,351427.0,4.0
1965,19,1GJCJpKYfzRUsYnSRy4Mfz,spotify:track:1GJCJpKYfzRUsYnSRy4Mfz,https://api.spotify.com/v1/tracks/1GJCJpKYfzRUsYnSRy4Mfz,https://api.spotify.com/v1/audio-analysis/1GJCJpKYfzRUsYnSRy4Mfz,"Mrs. Brown, You've Got a Lovely Daughter",Herman's Hermits,"Mrs. Brown, You've Got A Lovely Daughter","[""Herman's Hermits""]",0.659,0.465,0.0,-9.53,1.0,0.0572,0.746,0.00458,0.0963,0.889,148.894,audio_features,167480.0,4.0
1965,20,52FlwUMMDnTK8TGkCag9Jd,spotify:track:52FlwUMMDnTK8TGkCag9Jd,https://api.spotify.com/v1/tracks/52FlwUMMDnTK8TGkCag9Jd,https://api.spotify.com/v1/audio-analysis/52FlwUMMDnTK8TGkCag9Jd,Stop! In the Name of Love,The Supremes,Stop! In The Name Of Love,['The Supremes'],0.612,0.444,0.0,-12.752,1.0,0.0293,0.531,0.0,0.126,0.503,114.961,audio_features,172907.0,4.0
1965,21,2qhASBzpbFhPRtrnZ5lLnz,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,Unchained Melody,['The Righteous Brothers'],0.339,0.208,0.0,-16.725,1.0,0.0308,0.396,0.000519,0.18,0.288,98.54,audio_features,218013.0,3.0
1965,22,4JxKHEtoBlaw6GlJPJYQo8,spotify:track:4JxKHEtoBlaw6GlJPJYQo8,https://api.spotify.com/v1/tracks/4JxKHEtoBlaw6GlJPJYQo8,https://api.spotify.com/v1/audio-analysis/4JxKHEtoBlaw6GlJPJYQo8,Silhouettes,Herman's Hermits,Silhouettes,"[""Herman's Hermits""]",0.547,0.623,7.0,-8.399,1.0,0.03,0.671,0.0,0.313,0.868,112.704,audio_features,119107.0,4.0
1965,23,1sQ5WUWw3JrsSEhdiQlfRt,spotify:track:1sQ5WUWw3JrsSEhdiQlfRt,https://api.spotify.com/v1/tracks/1sQ5WUWw3JrsSEhdiQlfRt,https://api.spotify.com/v1/audio-analysis/1sQ5WUWw3JrsSEhdiQlfRt,I'll Never Find Another You,The Seekers,I'll Never Find Another You,['The Seekers'],0.567,0.672,10.0,-7.666,1.0,0.0336,0.75,0.0837,0.367,0.79,126.509,audio_features,162320.0,4.0
1965,24,6kOGvRl0ie97TShrk210ON,spotify:track:6kOGvRl0ie97TShrk210ON,https://api.spotify.com/v1/tracks/6kOGvRl0ie97TShrk210ON,https://api.spotify.com/v1/audio-analysis/6kOGvRl0ie97TShrk210ON,Cara Mia,Jay and the Americans,Cara Mia,['Jay & The Americans'],0.315,0.789,0.0,-6.407,1.0,0.0564,0.481,9.71e-06,0.105,0.431,129.172,audio_features,153627.0,4.0
1965,25,2HCaIYjkvWSZzaSKUoOh3d,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,Mr. Tambourine Man,['The Byrds'],0.456,0.47,2.0,-9.564,1.0,0.0294,0.513,3.76e-05,0.444,0.639,120.336,audio_features,149467.0,4.0
1965,26,1nO1LyBDdFRzIGzH68jKoR,spotify:track:1nO1LyBDdFRzIGzH68jKoR,https://api.spotify.com/v1/tracks/1nO1LyBDdFRzIGzH68jKoR,https://api.spotify.com/v1/audio-analysis/1nO1LyBDdFRzIGzH68jKoR,Cast Your Fate to the Wind,Sounds Orchestral,Cast Your Fate to the Wind,['Sounds Orchestral'],0.559,0.31,8.0,-13.499,1.0,0.0408,0.394,0.794,0.108,0.311,128.691,audio_features,195000.0,4.0
1965,27,2gZpW5pTZkimGG98loFSl2,spotify:track:2gZpW5pTZkimGG98loFSl2,https://api.spotify.com/v1/tracks/2gZpW5pTZkimGG98loFSl2,https://api.spotify.com/v1/audio-analysis/2gZpW5pTZkimGG98loFSl2,"Yes, I'm Ready",Barbara Mason,"Yes, I'm Ready",['Barbara Mason'],0.237,0.377,5.0,-8.798,1.0,0.0287,0.902,0.0,0.131,0.479,173.142,audio_features,184333.0,3.0
1965,28,4HjwGX3pJKJTeOSDpT6GCo,spotify:track:4HjwGX3pJKJTeOSDpT6GCo,https://api.spotify.com/v1/tracks/4HjwGX3pJKJTeOSDpT6GCo,https://api.spotify.com/v1/audio-analysis/4HjwGX3pJKJTeOSDpT6GCo,What's New Pussycat?,Tom Jones,What's New Pussycat?,['Tom Jones'],0.392,0.453,2.0,-13.297,1.0,0.171,0.752,0.0,0.115,0.574,183.92,audio_features,128800.0,3.0
1965,29,1Zi2ezNOqt9y9irC11xYpN,spotify:track:1Zi2ezNOqt9y9irC11xYpN,https://api.spotify.com/v1/tracks/1Zi2ezNOqt9y9irC11xYpN,https://api.spotify.com/v1/audio-analysis/1Zi2ezNOqt9y9irC11xYpN,Eve of Destruction,Barry McGuire,Eve Of Destruction,['Barry McGuire'],0.613,0.307,2.0,-17.385,1.0,0.0414,0.387,4.52e-06,0.087,0.789,117.305,audio_features,215827.0,4.0
1965,30,0i7O5MtSTXvR4BEY7stpjF,spotify:track:0i7O5MtSTXvR4BEY7stpjF,https://api.spotify.com/v1/tracks/0i7O5MtSTXvR4BEY7stpjF,https://api.spotify.com/v1/audio-analysis/0i7O5MtSTXvR4BEY7stpjF,Hang On Sloopy,The McCoys,Hang On Sloopy,['The McCoys'],0.765,0.516,7.0,-12.099,1.0,0.0334,0.167,0.0,0.0723,0.936,115.248,audio_features,231800.0,4.0
1965,31,7CZiDzGVjUssMSOXrDNYHL,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,Ticket to Ride,The Beatles,Ticket To Ride - Remastered 2009,['The Beatles'],0.519,0.85,9.0,-6.777,1.0,0.0677,0.0457,0.0,0.232,0.75,123.422,audio_features,189680.0,4.0
1965,32,4GXXOBUEpCr58TFHIkLrZ0,spotify:track:4GXXOBUEpCr58TFHIkLrZ0,https://api.spotify.com/v1/tracks/4GXXOBUEpCr58TFHIkLrZ0,https://api.spotify.com/v1/audio-analysis/4GXXOBUEpCr58TFHIkLrZ0,Red Roses for a Blue Lady,Bert Kaempfert,Red Roses For A Blue Lady,['Bert Kaempfert'],0.612,0.306,7.0,-12.595,1.0,0.0302,0.86,0.705,0.137,0.376,117.711,audio_features,139653.0,4.0
1965,33,00pGV4EInVd77cnOIwPTCv,spotify:track:00pGV4EInVd77cnOIwPTCv,https://api.spotify.com/v1/tracks/00pGV4EInVd77cnOIwPTCv,https://api.spotify.com/v1/audio-analysis/00pGV4EInVd77cnOIwPTCv,Papa's Got a Brand New Bag,James Brown,Papa's Got A Brand New Bag,['James Brown'],0.738,0.541,4.0,-9.508,1.0,0.09,0.292,1.15e-05,0.0861,0.925,127.942,audio_features,128173.0,4.0
1965,34,0jUfBCWrfrZGueD8MjvgMo,spotify:track:0jUfBCWrfrZGueD8MjvgMo,https://api.spotify.com/v1/tracks/0jUfBCWrfrZGueD8MjvgMo,https://api.spotify.com/v1/audio-analysis/0jUfBCWrfrZGueD8MjvgMo,Game of Love,Wayne Fontana & The Mindbenders,The Game Of Love,['Wayne Fontana & The Mindbenders'],0.575,0.825,9.0,-4.251,1.0,0.0311,0.0865,0.0,0.193,0.963,109.168,audio_features,127093.0,4.0
1965,35,1wQjtqCtUqvaV6CjPKIGdc,spotify:track:1wQjtqCtUqvaV6CjPKIGdc,https://api.spotify.com/v1/tracks/1wQjtqCtUqvaV6CjPKIGdc,https://api.spotify.com/v1/audio-analysis/1wQjtqCtUqvaV6CjPKIGdc,The Name Game,Shirley Ellis,The Name Game,['Shirley Ellis'],0.753,0.822,5.0,-7.441,0.0,0.0805,0.229,5.26e-06,0.165,0.939,81.551,audio_features,164867.0,4.0
1965,36,0WzOzktXYy5bQ45NCoJTkb,spotify:track:0WzOzktXYy5bQ45NCoJTkb,https://api.spotify.com/v1/tracks/0WzOzktXYy5bQ45NCoJTkb,https://api.spotify.com/v1/audio-analysis/0WzOzktXYy5bQ45NCoJTkb,I Know a Place,Petula Clark,I Know a Place,['Petula Clark'],0.449,0.807,11.0,-8.229,1.0,0.0697,0.79,2.42e-06,0.417,0.495,138.008,audio_features,163373.0,4.0
1965,37,2WjW8DjQru6Ic4KvYDqLys,spotify:track:2WjW8DjQru6Ic4KvYDqLys,https://api.spotify.com/v1/tracks/2WjW8DjQru6Ic4KvYDqLys,https://api.spotify.com/v1/audio-analysis/2WjW8DjQru6Ic4KvYDqLys,Back in My Arms Again,The Supremes,Back In My Arms Again,['The Supremes'],0.696,0.521,0.0,-11.168,1.0,0.0273,0.0182,1.47e-05,0.404,0.479,121.215,audio_features,174307.0,4.0
1965,38,6ldnKaF2UYpOtmpOAOwlQe,spotify:track:6ldnKaF2UYpOtmpOAOwlQe,https://api.spotify.com/v1/tracks/6ldnKaF2UYpOtmpOAOwlQe,https://api.spotify.com/v1/audio-analysis/6ldnKaF2UYpOtmpOAOwlQe,Baby I'm Yours,Barbara Lewis,"Baby, I'm Yours",['Barbara Lewis'],0.468,0.418,1.0,-13.067,1.0,0.0297,0.198,0.0,0.333,0.757,99.125,audio_features,148707.0,4.0
1965,39,0WhJxcxyQOIK9iaH9GmpKv,spotify:track:0WhJxcxyQOIK9iaH9GmpKv,https://api.spotify.com/v1/tracks/0WhJxcxyQOIK9iaH9GmpKv,https://api.spotify.com/v1/audio-analysis/0WhJxcxyQOIK9iaH9GmpKv,The Jolly Green Giant,The Kingsmen,Jolly Green Giant,['The Kingsmen'],0.527,0.615,10.0,-8.497,1.0,0.0373,0.619,0.0,0.164,0.964,134.809,audio_features,119171.0,4.0
1965,40,7piKtR55k2SsnV7I01ncNI,spotify:track:7piKtR55k2SsnV7I01ncNI,https://api.spotify.com/v1/tracks/7piKtR55k2SsnV7I01ncNI,https://api.spotify.com/v1/audio-analysis/7piKtR55k2SsnV7I01ncNI,"Hush, Hush, Sweet Charlotte",Patti Page,"Hush, Hush, Sweet Charlotte",['Patti Page'],0.335,0.163,10.0,-17.254,1.0,0.031,0.782,0.0,0.316,0.513,84.315,audio_features,152360.0,4.0
1965,41,3AhXZa8sUQht0UEdBJgpGc,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,Like a Rolling Stone,['Bob Dylan'],0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,audio_features,369600.0,4.0
1965,42,3qC08srhXBJ6DEQ7CwPMB0,spotify:track:3qC08srhXBJ6DEQ7CwPMB0,https://api.spotify.com/v1/tracks/3qC08srhXBJ6DEQ7CwPMB0,https://api.spotify.com/v1/audio-analysis/3qC08srhXBJ6DEQ7CwPMB0,I'm Telling You Now,Freddie and the Dreamers,I'm Telling You Now,['Freddie & The Dreamers'],0.605,0.699,3.0,-6.875,1.0,0.0317,0.378,0.0,0.305,0.891,71.38,audio_features,128907.0,4.0
1965,43,3NFScsiDPfCzKgQQUL0674,spotify:track:3NFScsiDPfCzKgQQUL0674,https://api.spotify.com/v1/tracks/3NFScsiDPfCzKgQQUL0674,https://api.spotify.com/v1/audio-analysis/3NFScsiDPfCzKgQQUL0674,Ferry Cross the Mersey,Gerry and the Pacemakers,Ferry Cross the Mersey - Stereo; 1997 Remaster,['Gerry & The Pacemakers'],0.396,0.286,6.0,-11.494,0.0,0.0283,0.548,8.51e-06,0.122,0.605,105.289,audio_features,143867.0,4.0
1965,44,3Qg7WE98qRezh4Jq9fCKr8,spotify:track:3Qg7WE98qRezh4Jq9fCKr8,https://api.spotify.com/v1/tracks/3Qg7WE98qRezh4Jq9fCKr8,https://api.spotify.com/v1/audio-analysis/3Qg7WE98qRezh4Jq9fCKr8,Just Once in My Life,The Righteous Brothers,Just Once in My Life,['The Righteous Brothers'],0.321,0.403,2.0,-13.115,1.0,0.0344,0.666,0.341,0.189,0.26,94.675,audio_features,227013.0,4.0
1965,45,6TrKUjYGgJzPxWPViUmSeZ,spotify:track:6TrKUjYGgJzPxWPViUmSeZ,https://api.spotify.com/v1/tracks/6TrKUjYGgJzPxWPViUmSeZ,https://api.spotify.com/v1/audio-analysis/6TrKUjYGgJzPxWPViUmSeZ,The Seventh Son,Johnny Rivers,"Seventh Son - Live At Whisky A Go-Go, Los Angeles, CA / 1965",['Johnny Rivers'],0.517,0.635,9.0,-10.731,1.0,0.0682,0.501,0.0,0.938,0.842,147.431,audio_features,170467.0,4.0
1965,46,53VsUjAQkJVwptUMKDdSJI,spotify:track:53VsUjAQkJVwptUMKDdSJI,https://api.spotify.com/v1/tracks/53VsUjAQkJVwptUMKDdSJI,https://api.spotify.com/v1/audio-analysis/53VsUjAQkJVwptUMKDdSJI,"I'm Henry the Eighth, I Am",Herman's Hermits,I'm Henry the 8th (Re-Record),"[""Herman's Hermits""]",0.654,0.718,9.0,-8.385,1.0,0.0784,0.0515,0.0195,0.141,0.814,93.224,audio_features,115931.0,4.0
1965,47,3msjvrkCvIzUNJHULcAafN,spotify:track:3msjvrkCvIzUNJHULcAafN,https://api.spotify.com/v1/tracks/3msjvrkCvIzUNJHULcAafN,https://api.spotify.com/v1/audio-analysis/3msjvrkCvIzUNJHULcAafN,A Walk in the Black Forest,Horst Jankowski,A Walk In The Black Forest,['Horst Jankowski'],0.701,0.38,2.0,-11.756,1.0,0.0294,0.611,0.728,0.233,0.783,106.284,audio_features,169680.0,4.0
1965,48,5bC4y9Zhn6ng0MOzACCHkc,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,https://api.spotify.com/v1/tracks/5bC4y9Zhn6ng0MOzACCHkc,https://api.spotify.com/v1/audio-analysis/5bC4y9Zhn6ng0MOzACCHkc,For Your Love,The Yardbirds,For Your Love,['The Yardbirds'],0.347,0.638,2.0,-10.258,1.0,0.0409,0.236,0.0,0.0894,0.61,94.506,audio_features,150627.0,4.0
1965,49,0mwr3py9MZIOdvOrI31h6r,spotify:track:0mwr3py9MZIOdvOrI31h6r,https://api.spotify.com/v1/tracks/0mwr3py9MZIOdvOrI31h6r,https://api.spotify.com/v1/audio-analysis/0mwr3py9MZIOdvOrI31h6r,California Girls,The Beach Boys,California Girls,['The Beach Boys'],0.393,0.714,11.0,-8.521,1.0,0.0374,0.159,2.49e-06,0.312,0.769,115.522,audio_features,166520.0,4.0
1965,50,7mnDpb8u9sqeJ9uu1x3H2I,spotify:track:7mnDpb8u9sqeJ9uu1x3H2I,https://api.spotify.com/v1/tracks/7mnDpb8u9sqeJ9uu1x3H2I,https://api.spotify.com/v1/audio-analysis/7mnDpb8u9sqeJ9uu1x3H2I,Go Now,The Moody Blues,Go Now,['The Moody Blues'],0.347,0.608,5.0,-7.881,0.0,0.0373,0.465,0.0,0.0833,0.67,118.813,audio_features,192507.0,3.0
1965,51,7r0EUONfPUZ8SD1vu4ro27,spotify:track:7r0EUONfPUZ8SD1vu4ro27,https://api.spotify.com/v1/tracks/7r0EUONfPUZ8SD1vu4ro27,https://api.spotify.com/v1/audio-analysis/7r0EUONfPUZ8SD1vu4ro27,Goldfinger,Shirley Bassey,Goldfinger,['Shirley Bassey'],0.401,0.446,4.0,-9.646,1.0,0.0416,0.263,0.0,0.298,0.424,103.771,audio_features,168733.0,4.0
1965,52,2wTdZ6wy0AJp5LcYzWcVt5,spotify:track:2wTdZ6wy0AJp5LcYzWcVt5,https://api.spotify.com/v1/tracks/2wTdZ6wy0AJp5LcYzWcVt5,https://api.spotify.com/v1/audio-analysis/2wTdZ6wy0AJp5LcYzWcVt5,Down in the Boondocks,Billy Joe Royal,Down in the Boondocks,['Billy Joe Royal'],0.675,0.588,9.0,-11.031,1.0,0.0457,0.492,9.45e-06,0.0953,0.94,82.949,audio_features,153147.0,4.0
1965,53,6bZKOc50K0nlfNAPleAlkA,spotify:track:6bZKOc50K0nlfNAPleAlkA,https://api.spotify.com/v1/tracks/6bZKOc50K0nlfNAPleAlkA,https://api.spotify.com/v1/audio-analysis/6bZKOc50K0nlfNAPleAlkA,Baby the Rain Must Fall,Glenn Yarbrough,"Baby the Rain Must Fall - From the Columbia Film ""Baby the Rain Must Fall""",['Glenn Yarbrough'],0.56,0.529,4.0,-10.105,1.0,0.0303,0.873,0.0,0.361,0.498,109.787,audio_features,139040.0,4.0
1965,54,1DjvoXYVkNNebGQBNrtv8D,spotify:track:1DjvoXYVkNNebGQBNrtv8D,https://api.spotify.com/v1/tracks/1DjvoXYVkNNebGQBNrtv8D,https://api.spotify.com/v1/audio-analysis/1DjvoXYVkNNebGQBNrtv8D,Catch Us If You Can,The Dave Clark Five,Catch Us If You Can (2019 - Remaster),['The Dave Clark Five'],0.487,0.6,7.0,-9.521,1.0,0.0689,0.151,3.55e-05,0.205,0.875,146.561,audio_features,115507.0,4.0
1965,55,1Dg4dFJr3HW7sbA7vPejre,spotify:track:1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/tracks/1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/audio-analysis/1Dg4dFJr3HW7sbA7vPejre,Eight Days a Week,The Beatles,Eight Days A Week - Remastered 2009,['The Beatles'],0.652,0.583,9.0,-7.811,1.0,0.038,0.412,0.0,0.119,0.744,138.134,audio_features,163600.0,4.0
1965,56,4PXJjX7PQGzCh4G5WR4Pli,spotify:track:4PXJjX7PQGzCh4G5WR4Pli,https://api.spotify.com/v1/tracks/4PXJjX7PQGzCh4G5WR4Pli,https://api.spotify.com/v1/audio-analysis/4PXJjX7PQGzCh4G5WR4Pli,Just a Little,The Beau Brummels,Just a Little,['The Beau Brummels'],0.498,0.525,9.0,-9.901,0.0,0.0439,0.354,0.0,0.108,0.549,129.284,audio_features,146333.0,4.0
1965,57,1qLkTAzxVkneRbIcIAvgEA,spotify:track:1qLkTAzxVkneRbIcIAvgEA,https://api.spotify.com/v1/tracks/1qLkTAzxVkneRbIcIAvgEA,https://api.spotify.com/v1/audio-analysis/1qLkTAzxVkneRbIcIAvgEA,You Turn Me On,Ian Whitcomb,You Turn Me On,['Ian Whitcomb'],0.738,0.804,10.0,-8.55,1.0,0.0395,0.254,0.00755,0.0608,0.924,94.015,audio_features,163667.0,4.0
1965,58,471yG3FpXwgKcbNlblZ1Yt,spotify:track:471yG3FpXwgKcbNlblZ1Yt,https://api.spotify.com/v1/tracks/471yG3FpXwgKcbNlblZ1Yt,https://api.spotify.com/v1/audio-analysis/471yG3FpXwgKcbNlblZ1Yt,I'll Be Doggone,Marvin Gaye,I'll Be Doggone,['Marvin Gaye'],0.728,0.578,2.0,-10.044,1.0,0.0333,0.212,0.0,0.0722,0.717,133.687,audio_features,166200.0,4.0
1965,59,06oBmaDk2mQDe6kIE4aXYX,spotify:track:06oBmaDk2mQDe6kIE4aXYX,https://api.spotify.com/v1/tracks/06oBmaDk2mQDe6kIE4aXYX,https://api.spotify.com/v1/audio-analysis/06oBmaDk2mQDe6kIE4aXYX,Save Your Heart for Me,Gary Lewis & the Playboys,Save Your Heart For Me,['Gary Lewis & The Playboys'],0.622,0.223,2.0,-12.4,1.0,0.0277,0.629,0.0,0.0718,0.617,106.873,audio_features,119187.0,4.0
